week,classification,date,avg_pnl,win_rate,total_volume,avg_proxy_leverage,sentiment_flag
2024-09-30,Fear,2024-10-03 00:00:00,3.717621555555555,0.1111111111111111,4441403970.191289,74183.57047795785,1.0
2024-09-30,Greed,2024-09-30 00:00:00,25.571946113207545,0.04716981132075472,11408166534.247154,10297.139590051816,3.0
2024-09-30,Neutral,2024-10-04 00:00:00,53.933490395986894,0.291973791973792,21700590342.773388,128833.63085921509,2.0
2024-10-07,Fear,2024-10-10 12:00:00,170.87168225000002,0.34615384615384615,23935876268.86006,108584.98494843207,1.0
2024-10-07,Neutral,2024-10-09 19:12:00,46.46994771269841,0.3661904761904762,13701904799.086178,72180.4316990056,2.0
2024-10-14,Greed,2024-10-17 12:00:00,41.78849394591,0.3171972703222703,7234608475.038226,86977.33900810393,3.0
2024-10-14,Neutral,2024-10-14 00:00:00,382.72391600000003,1.0,4005593581.7500005,76648.4701922671,2.0
2024-10-21,Greed,2024-10-23 14:24:00,123.90525434211945,0.3686127167630058,10571040268.897808,79044.61768574957,3.0
2024-10-28,Extreme Greed,2024-10-31 00:00:00,23.632218598031404,0.41640096618357486,25494224185.30003,62520.21249777746,4.0
2024-10-28,Greed,2024-10-31 00:00:00,6.996034097968071,0.09107402031930334,15347359621.444983,97334.7116098506,3.0
2024-11-04,Extreme Greed,2024-11-08 12:00:00,11.259539489707063,0.3001368813982497,13323679480.317118,18001.6279827675,4.0
2024-11-04,Greed,2024-11-05 00:00:00,111.15493672962964,0.5351851851851852,17411392983.4549,88593.18749140216,3.0
2024-11-11,Extreme Greed,2024-11-14 00:00:00,41.87700064613169,0.3102620598697672,60794294555.5576,45815.527326106094,4.0
2024-11-18,Extreme Greed,2024-11-21 00:00:00,2.894953619781855,0.3549489073620144,45724775855.60131,12528.047912795771,4.0
2024-11-25,Extreme Greed,2024-11-28 00:00:00,39.76911767085471,0.4027996677453648,54814469340.716064,19030.144832052116,4.0
2024-12-02,Extreme Greed,2024-12-04 20:00:00,254.539401448984,0.41965166044358065,31574406905.376026,8269.034328627476,4.0
2024-12-02,Greed,2024-12-06 00:00:00,-229.83782604218362,0.23325062034739455,154599912196.36877,36703.78142120422,3.0
2024-12-09,Extreme Greed,2024-12-12 04:00:00,94.50591722809615,0.45449027445012674,51541354584.48739,4143.819328222665,4.0
2024-12-09,Greed,2024-12-11 00:00:00,261.30348420720725,0.7125307125307125,85722987973.37802,6717.199541222307,3.0
2024-12-16,Extreme Greed,2024-12-17 12:00:00,74.89487633962314,0.48108173955376543,104662667868.87909,6341.029820225177,4.0
2024-12-16,Greed,2024-12-21 00:00:00,215.58688220652041,0.5136471659332489,48228084768.21201,2987.236943174687,3.0
2024-12-23,Extreme Greed,2024-12-26 00:00:00,86.41124780774749,0.5136298421807748,46175032935.146034,6338.420520036299,4.0
2024-12-23,Greed,2024-12-26 00:00:00,10.899529917809167,0.3169364863045079,26741951127.514862,7213.359749164504,3.0
2024-12-30,Greed,2025-01-02 00:00:00,0.6305638777082692,0.3352510573572989,36226302000.42647,11165.782914541374,3.0
2025-01-06,Extreme Greed,2025-01-06 12:00:00,17.92758166498722,0.4583521688981674,42053128057.41002,6607.6900544899345,4.0
2025-01-06,Greed,2025-01-10 00:00:00,58.195441113122556,0.41928956416896396,93318345963.19969,20821.183392633888,3.0
2025-01-06,Neutral,2025-01-10 00:00:00,-12.352717401709402,0.5274725274725275,552471180693.1215,64540.50208443927,2.0
2025-01-13,Extreme Greed,2025-01-17 12:00:00,35.57866907982616,0.36374489712321817,192572690799.75656,34778.594114315085,4.0
2025-01-13,Greed,2025-01-14 00:00:00,45.867978143796186,0.44870362581532447,148895675668.10696,43968.42259251905,3.0
2025-01-20,Extreme Greed,2025-01-22 12:00:00,31.125795541061347,0.4480673303940547,186088475776.1831,18157.581400104835,4.0
2025-01-20,Greed,2025-01-26 00:00:00,90.51766445232816,0.43458980044345896,13104965.158737112,2.7801353626907424,3.0
2025-01-27,Extreme Greed,2025-01-31 00:00:00,35.303441705708664,0.5413385826771654,85743048689.22188,8074.42911890224,4.0
2025-01-27,Greed,2025-01-29 20:00:00,51.89541300976566,0.47044183222362784,58927763358.620674,5644.799684029414,3.0
2025-02-03,Fear,2025-02-06 00:00:00,54.11197228448739,0.3123006523161587,91106733678.60545,6415.102299011863,1.0
2025-02-03,Greed,2025-02-04 00:00:00,165.9541752070064,0.276671974522293,744677551230.5228,28363.20082731166,3.0
2025-02-03,Neutral,2025-02-06 16:00:00,86.87600129374619,0.4043635714582081,83211188613.37462,6449.464226520252,2.0
2025-02-10,Fear,2025-02-10 00:00:00,71.88807047244094,0.4780652418447694,145372309063.6686,15645.395310489435,1.0
2025-02-10,Neutral,2025-02-13 12:00:00,35.56816216372976,0.40808172820720473,109580701979.7035,9570.21319217769,2.0
2025-02-17,Fear,2025-02-19 00:00:00,11.010870463629685,0.4276267450404115,115277802408.4276,8103.901928588769,1.0
2025-02-17,Greed,2025-02-21 00:00:00,63.904695114789114,0.5221569674319274,167123602359.6573,8537.026392668522,3.0
2025-02-17,Neutral,2025-02-20 00:00:00,27.312275999451696,0.43247450277551325,102312595732.82927,9575.920634376514,2.0
2025-02-24,Extreme Fear,2025-02-27 12:00:00,73.76124543958558,0.4463346524461021,22802077996.291523,2412.884732818876,0.0
2025-02-24,Fear,2025-02-27 12:00:00,79.28086386178222,0.38126325660452764,125249363360.83855,14043.972234296292,1.0
2025-02-24,Neutral,2025-02-24 00:00:00,6.850102607193732,0.39672364672364674,48884558697.817184,832.8201282080815,2.0
2025-03-03,Extreme Fear,2025-03-04 12:00:00,119.02382746603408,0.5059862263374899,150290994682.30872,7371.171298548268,0.0
2025-03-03,Fear,2025-03-06 14:24:00,111.31751201831894,0.5255819152319741,124506204317.79338,6657.041895479249,1.0
2025-03-10,Extreme Fear,2025-03-10 12:00:00,-13.41756925496025,0.29245993903536716,155954175024.8316,4944.296458814068,0.0
2025-03-10,Fear,2025-03-14 00:00:00,29.58088573914048,0.5501459181921751,531974082659.3911,57152.34406024438,1.0
2025-03-10,Neutral,2025-03-14 00:00:00,158.09219724256815,0.5256250945906118,157803538809.00098,38544.86827772571,2.0
2025-03-17,Fear,2025-03-20 00:00:00,33.021015995414444,0.39938698577472037,150500337563.45422,18459.65098346864,1.0
2025-03-17,Neutral,2025-03-20 00:00:00,13.290349463035021,0.4085603112840467,18226687570.795376,2261.8301263670533,2.0
2025-03-24,Fear,2025-03-28 12:00:00,34.61059435164358,0.29310480607450295,89556119735.88408,11803.990250555038,1.0
2025-03-24,Neutral,2025-03-25 00:00:00,50.210395163486226,0.4160225535672721,134631094076.3076,14264.896354453755,2.0
2025-03-31,Fear,2025-04-03 00:00:00,44.826159059549084,0.4941368531101706,71063175491.48784,9488.451411859978,1.0
2025-04-07,Extreme Fear,2025-04-08 00:00:00,20.0495145248825,0.3596817700105394,750792930796.9281,35453.22854621773,0.0
2025-04-07,Fear,2025-04-11 00:00:00,128.11481133546,0.3789490968107157,2320250949703.524,114447.30149060034,1.0
2025-04-07,Neutral,2025-04-13 00:00:00,36.86299888039364,0.3618470855412566,1044585583125.6934,75656.77470806516,2.0
2025-04-14,Fear,2025-04-17 00:00:00,28.296689492408596,0.405961279091206,1501388107205.8374,91060.21503245513,1.0
2025-04-21,Fear,2025-04-21 00:00:00,20.005394590803256,0.3940628637951106,3356642752396.4614,186934.11892221827,1.0
2025-04-21,Greed,2025-04-25 00:00:00,-5.743009486742585,0.33054405953073207,1642154199329.104,75887.04581366443,3.0
2025-04-21,Neutral,2025-04-22 00:00:00,19.563963835223483,0.2961974649766511,2464720910582.866,78657.97004983523,2.0
2025-04-28,Greed,2025-04-29 12:00:00,34.32258190873914,0.3485300579741145,1410834494044.973,74664.02443406505,3.0
2025-04-28,Neutral,2025-04-29 12:00:00,35.55117368074338,0.4239315634635679,1219403086696.916,84787.4685112607,2.0
